PDB,binder
n6be,0
n720,0
n731,0
n762,0
n76d,0
n791,0
n7b4,0
n7b7,0
n7cd,0
n7d4,0
n7ef,0
n80b,0
n916,0
n93e,0
n958,0
n9a6,0
n9d1,0
n9e7,0
na07,0
na10,0
na28,0
na2b,0
na42,0
na60,0
n010,0
n011,0
n01b,0
n049,0
n571,0
n58c,0
n58d,0
n58e,0
n58f,0
n590,0
n591,0
n592,0
n593,0
n594,0
n595,0
n596,0
n597,0
n598,0
n599,0
n59a,0
n59b,0
n59c,0
n59d,0
n59e,0
n59f,0
n5a0,0
n5a1,0
n5a2,0
n5a4,0
n5a5,0
n5a6,0
n5da,0
n5db,0
n5dc,0
n5dd,0
n5de,0
n5df,0
n5e0,0
n5e1,0
n5e2,0
n5e3,0
n5e4,0
n5e5,0
n5e6,0
n5e7,0
n5e8,0
n5e9,0
n5ea,0
n5ec,0
n5ed,0
n5ee,0
n5ef,0
n5f0,0
n5f1,0
n5f2,0
n5f3,0
n5f4,0
n5f5,0
n5f6,0
n5f7,0
n5f8,0
n5f9,0
n5fa,0
n5fb,0
n5fc,0
n5fd,0
n5fe,0
n5ff,0
n600,0
n601,0
n602,0
n603,0
n604,0
n605,0
n606,0
n607,0
n608,0
n609,0
n60a,0
n60b,0
n60c,0
n60e,0
n60f,0
n610,0
n611,0
n612,0
n613,0
n614,0
n615,0
n616,0
n617,0
n618,0
n619,0
n61a,0
n61b,0
n61c,0
n61d,0
n61e,0
n61f,0
n620,0
n621,0
n622,0
n623,0
n625,0
n626,0
n627,0
n628,0
n629,0
n62a,0
n62b,0
n62c,0
n64a,0
n6b9,0
n75d,0
na26,0
na53,0
n012,0
n014,0
n055,0
n209,0
n237,0
n29b,0
n2b4,0
n2be,0
n2c6,0
n2d6,0
n2d7,0
n2de,0
n2ee,0
n2ef,0
n2f0,0
n2f6,0
n2f9,0
n2fb,0
n2fc,0
n2fe,0
n308,0
n30a,0
n30d,0
n30f,0
n313,0
n31a,0
n320,0
n32a,0
n32b,0
n32c,0
n32d,0
n32f,0
n331,0
n334,0
n335,0
n341,0
n352,0
n4f1,0
n4f7,0
n4f9,0
n4fb,0
n4ff,0
n509,0
n50f,0
n513,0
n517,0
n519,0
n51f,0
n526,0
n52e,0
n530,0
n531,0
n533,0
n538,0
n64c,0
n654,0
n655,0
n6cc,0
n6d4,0
n715,0
n76e,0
n7b0,0
n7ce,0
n800,0
n808,0
n827,0
n82b,0
n833,0
n835,0
n837,0
n83a,0
n83f,0
n847,0
n851,0
n860,0
n862,0
n865,0
n869,0
n86b,0
n87f,0
n885,0
n889,0
n895,0
n897,0
n898,0
n8a0,0
n8b1,0
n8b2,0
n8b3,0
n8b4,0
n8b7,0
n8ba,0
n8be,0
n8c0,0
n8c2,0
n8c8,0
n8cc,0
n8cd,0
n8e0,0
n8e2,0
n8e7,0
n8eb,0
n8ec,0
n8ee,0
n8f4,0
n8fa,0
n92d,0
n982,0
n98f,0
n9dd,0
n9e8,0
n9ef,0
n9f5,0
na04,0
na70,0
na78,0
na80,0
na85,0
na87,0
na88,0
naae,0
nab8,0
nab9,0
nacc,0
n01a,0
n016,0
n06c,0
n080,0
n095,0
n1f2,0
n55c,0
n744,0
n7f3,0
n94d,0
n9c9,0
na2e,0
na4e,0
n020,0
n6d2,0
n9f2,0
na79,0
n02c,0
n081,0
n41c,0
n4c8,0
n5eb,0
n630,0
n686,0
n728,0
n7b8,0
n822,0
na03,0
n040,0
n01c,0
n08f,0
n55d,0
n633,0
n663,0
n742,0
n9af,0
n043,0
n370,0
n373,0
n376,0
n377,0
n37e,0
n383,0
n38b,0
n390,0
n397,0
n39c,0
n39e,0
n3a0,0
n3a7,0
n3ac,0
n3ad,0
n3b5,0
n3b7,0
n3c1,0
n3c6,0
n3c9,0
n3ce,0
n3d3,0
n3d5,0
n3d9,0
n3db,0
n3dc,0
n3ea,0
n3f2,0
n3f4,0
n3f9,0
n3fc,0
n402,0
n465,0
n46c,0
n4ac,0
n4e9,0
n664,0
n824,0
na4a,0
n046,0
n017,0
n023,0
n586,0
n667,0
n796,0
n98b,0
n9dc,0
n9fa,0
na19,0
na1b,0
na45,0
na5e,0
na7c,0
n050,0
n053,0
n4b0,0
n639,0
n72a,0
n7c6,0
n7de,0
n920,0
na4d,0
na69,0
n064,0
n06b,0
n07d,0
n005,0
n02f,0
n04c,0
n087,0
n090,0
n09c,0
n1be,0
n374,0
n379,0
n37b,0
n37f,0
n381,0
n38c,0
n38d,0
n38e,0
n38f,0
n399,0
n3c2,0
n3c3,0
n3e2,0
n3e8,0
n3eb,0
n3f3,0
n3f5,0
n40d,0
n426,0
n42b,0
n432,0
n436,0
n449,0
n46d,0
n476,0
n488,0
n4a2,0
n550,0
n555,0
n559,0
n566,0
n569,0
n5a8,0
n5a9,0
n5aa,0
n5ab,0
n5ac,0
n5ad,0
n5ae,0
n5af,0
n5b0,0
n5b2,0
n5b3,0
n5b4,0
n5b5,0
n5b6,0
n5b7,0
n5b8,0
n5b9,0
n5ba,0
n5bb,0
n5bc,0
n5bd,0
n5be,0
n5bf,0
n5c0,0
n5c1,0
n5c2,0
n5c3,0
n5c4,0
n5c5,0
n5c6,0
n5c7,0
n5c8,0
n5c9,0
n5ca,0
n5cb,0
n5cc,0
n5cd,0
n5ce,0
n5cf,0
n5d0,0
n5d1,0
n5d2,0
n5d3,0
n5d4,0
n5d5,0
n5d6,0
n5d7,0
n5d8,0
n5d9,0
n647,0
n6b7,0
n6b8,0
n6ec,0
n6f0,0
n6f5,0
n784,0
n7ff,0
n905,0
n910,0
n945,0
n9a9,0
n08b,0
n412,0
n6e6,0
na06,0
n097,0
1oh4,1
1OF4,1
1OH4,1
n00f,0
n04a,0
n057,0
n067,0
n29e,0
n2a4,0
n2a5,0
n2a6,0
n2ac,0
n2ae,0
n2b0,0
n2b6,0
n2ce,0
n2cf,0
n2df,0
n2ec,0
n2f4,0
n312,0
n31d,0
n356,0
n363,0
n418,0
n419,0
n434,0
n457,0
n45b,0
n484,0
n49a,0
n4ae,0
n4c5,0
n4d1,0
n4dc,0
n4e1,0
n4e3,0
n4ec,0
n4f6,0
n502,0
n50c,0
n512,0
n51a,0
n51b,0
n51d,0
n521,0
n529,0
n52a,0
n52f,0
n535,0
n556,0
n62d,0
n751,0
n755,0
n79e,0
n7a5,0
n7b1,0
n7b9,0
n7d9,0
n826,0
n82a,0
n82d,0
n836,0
n83d,0
n84b,0
n84e,0
n850,0
n852,0
n85b,0
n85f,0
n863,0
n86c,0
n870,0
n878,0
n87b,0
n87e,0
n887,0
n88c,0
n893,0
n89f,0
n8a2,0
n8a7,0
n8aa,0
n8ac,0
n8bb,0
n8c7,0
n8cb,0
n8cf,0
n8d0,0
n8d6,0
n8d7,0
n8da,0
n8dd,0
n8de,0
n8ea,0
n8ed,0
n8ef,0
n8f0,0
n9e4,0
na1d,0
na49,0
na5c,0
na6c,0
naa0,0
naa8,0
nab1,0
n09b,0
n008,0
n2ad,0
n2c4,0
n2ca,0
n2d3,0
n2e2,0
n2e3,0
n2e9,0
n304,0
n315,0
n317,0
n323,0
n328,0
n329,0
n336,0
n346,0
n36d,0
n4fa,0
n4fc,0
n4fe,0
n518,0
n527,0
n57f,0
n6ee,0
n70f,0
n749,0
n7e0,0
n831,0
n838,0
n849,0
n854,0
n856,0
n867,0
n86a,0
n874,0
n882,0
n884,0
n88d,0
n89b,0
n8a3,0
n8a9,0
n8ab,0
n8af,0
n8bd,0
n8c5,0
n8f5,0
n9de,0
na0d,0
na51,0
na95,0
nac5,0
b02b,1
5U75,1
n0ab,0
4J2S,1
4IYB,1
4IZX,1
4ION,1
n0a0,0
n0a1,0
n0a2,0
n0a3,0
n0a4,0
n0a5,0
n0a6,0
n0a7,0
n0a8,0
n0a9,0
n0ac,0
n0ad,0
n0ae,0
n0af,0
n0b2,0
n0b3,0
n0b4,0
n0b5,0
n0b6,0
n0b7,0
n0b8,0
n0b9,0
n0ba,0
n0bb,0
n0bd,0
n0be,0
n0bf,0
n0c0,0
n0c1,0
n0c2,0
n0c3,0
n0c5,0
n0c7,0
n0c8,0
n0cd,0
n0cf,0
n0d0,0
n0d1,0
n0d2,0
n0d4,0
n0d5,0
n0d6,0
n0d7,0
n0d8,0
n0d9,0
n0da,0
n0db,0
n0de,0
n0df,0
n0e0,0
n0e1,0
n0e2,0
n0e3,0
n0e4,0
n0e8,0
n0e9,0
n0ea,0
n0eb,0
n0ec,0
n0ed,0
n0ee,0
n0f2,0
n0f4,0
n0f5,0
n0f6,0
n0f8,0
n0f9,0
n0fb,0
n0fe,0
n100,0
n101,0
n102,0
n103,0
n104,0
n105,0
n106,0
n107,0
n108,0
n10a,0
n10b,0
n10c,0
n10e,0
n10f,0
n110,0
n112,0
n114,0
n115,0
n116,0
n117,0
n118,0
n119,0
n11b,0
n11d,0
n11e,0
n11f,0
n121,0
n125,0
n126,0
n127,0
n128,0
n129,0
n12a,0
n12b,0
n12d,0
n12e,0
n130,0
n131,0
n132,0
n133,0
n134,0
n135,0
n137,0
n139,0
n13b,0
n13c,0
n13d,0
n13e,0
n13f,0
n140,0
n141,0
n142,0
n143,0
n145,0
n146,0
n147,0
n148,0
n149,0
n14a,0
n14b,0
n14d,0
n14e,0
n14f,0
n150,0
n154,0
n155,0
n156,0
n157,0
n158,0
n159,0
n15a,0
n15b,0
n15c,0
n15d,0
n15e,0
n15f,0
n160,0
n161,0
n162,0
n167,0
n168,0
n169,0
n16a,0
n16b,0
n170,0
n171,0
n172,0
n173,0
n175,0
n176,0
n177,0
n178,0
n179,0
n17a,0
n17b,0
n17c,0
n17d,0
n17e,0
n17f,0
n180,0
n182,0
n184,0
n185,0
n186,0
n188,0
n189,0
n18b,0
n18d,0
n18e,0
n191,0
n193,0
n196,0
n197,0
n198,0
n199,0
n19b,0
n19c,0
n19d,0
n19e,0
n19f,0
n1a0,0
n1a3,0
n1a6,0
n1a7,0
n1a9,0
n1ab,0
n1ac,0
n1ad,0
n1ae,0
n1af,0
n1b1,0
n1b2,0
n1b3,0
n1b4,0
n1b5,0
n1b6,0
n1b7,0
n1b8,0
n1b9,0
n1ba,0
n1bb,0
n1bd,0
n1bf,0
n1c0,0
n1c1,0
n1c2,0
n1c3,0
n1c4,0
n1c6,0
n1ca,0
n1cb,0
n1cc,0
n1ce,0
n1d0,0
n1d1,0
n1d2,0
n1d3,0
n1d4,0
n1d5,0
n1d6,0
n1d7,0
n1d8,0
n1d9,0
n1da,0
n1db,0
n1dc,0
n1de,0
n1df,0
n1e2,0
n1e3,0
n1e5,0
n1e7,0
n1e8,0
n1ea,0
n1eb,0
n1ed,0
n1ee,0
n1ef,0
n1f0,0
n1f1,0
n1f5,0
n1f8,0
n1f9,0
n1fa,0
n1fb,0
n1fc,0
n1fe,0
n1ff,0
n201,0
n203,0
n204,0
n205,0
n206,0
n207,0
n208,0
n20a,0
n20c,0
n20d,0
n20e,0
n20f,0
n210,0
n212,0
n213,0
n214,0
n215,0
n216,0
n217,0
n218,0
n21d,0
n21f,0
n220,0
n221,0
n222,0
n223,0
n224,0
n225,0
n226,0
n227,0
n228,0
n229,0
n22a,0
n22b,0
n22c,0
n22f,0
n230,0
n232,0
n233,0
n234,0
n235,0
n236,0
n23b,0
n23c,0
n23d,0
n23e,0
n240,0
n241,0
n242,0
n243,0
n244,0
n245,0
n246,0
n248,0
n249,0
n24a,0
n24b,0
n24c,0
n24d,0
n24e,0
n24f,0
n250,0
n251,0
n252,0
n253,0
n254,0
n255,0
n256,0
n257,0
n258,0
n259,0
n25b,0
n25c,0
n25d,0
n25e,0
n25f,0
n260,0
n262,0
n263,0
n264,0
n265,0
n266,0
n267,0
n268,0
n269,0
n26a,0
n26b,0
n26d,0
n26f,0
n270,0
n272,0
n273,0
n274,0
n275,0
n276,0
n277,0
n278,0
n279,0
n27a,0
n27b,0
n27c,0
n27f,0
n281,0
n283,0
n285,0
n286,0
n288,0
n289,0
n28a,0
n28b,0
n28c,0
n28d,0
n28e,0
n28f,0
n290,0
n291,0
n292,0
n295,0
n3c8,0
n41f,0
n420,0
n43e,0
n4c6,0
n4cb,0
n4d6,0
n4d7,0
n4e6,0
n552,0
n554,0
n6b6,0
n754,0
n7d8,0
n806,0
n819,0
na01,0
na3a,0
n0cb,0
n0ff,0
n6a7,0
n0dd,0
n0ef,0
n0f3,0
n124,0
n144,0
n63f,0
n72b,0
n7ca,0
n9d2,0
n18f,0
n18a,0
n190,0
n1a5,0
n1cd,0
n1e4,0
n19a,0
n1c7,0
n1c9,0
n238,0
n27d,0
n25a,0
n287,0
n003,0
n004,0
n00a,0
n029,0
n02a,0
n03a,0
n03d,0
n041,0
n056,0
n061,0
n068,0
n06a,0
n073,0
n07a,0
n082,0
n083,0
n09d,0
n0f7,0
n0fd,0
n11a,0
n14c,0
n166,0
n1aa,0
n1c8,0
n211,0
n26c,0
n280,0
n282,0
n293,0
n299,0
n29a,0
n29c,0
n29d,0
n29f,0
n2a0,0
n2a1,0
n2a3,0
n2a7,0
n2a9,0
n2aa,0
n2af,0
n2b2,0
n2b3,0
n2b5,0
n2b7,0
n2b9,0
n2ba,0
n2bb,0
n2bc,0
n2bd,0
n2bf,0
n2c0,0
n2c1,0
n2c2,0
n2c9,0
n2cb,0
n2cc,0
n2cd,0
n2d0,0
n2d1,0
n2d2,0
n2d4,0
n2da,0
n2e4,0
n2e5,0
n2e6,0
n2e7,0
n2e8,0
n2f3,0
n2f5,0
n2f7,0
n2f8,0
n2ff,0
n300,0
n301,0
n302,0
n303,0
n30b,0
n30c,0
n30e,0
n314,0
n316,0
n31c,0
n321,0
n324,0
n325,0
n326,0
n327,0
n32e,0
n330,0
n332,0
n337,0
n338,0
n33e,0
n340,0
n342,0
n347,0
n349,0
n34b,0
n34c,0
n34d,0
n34e,0
n350,0
n355,0
n357,0
n35a,0
n35e,0
n35f,0
n360,0
n361,0
n362,0
n364,0
n365,0
n369,0
n36e,0
n37c,0
n380,0
n385,0
n389,0
n38a,0
n392,0
n396,0
n3a3,0
n3a6,0
n3b2,0
n3b3,0
n3b8,0
n3c0,0
n3d1,0
n3da,0
n3dd,0
n3de,0
n3df,0
n3e5,0
n3ec,0
n3ed,0
n3ee,0
n3f0,0
n3fb,0
n400,0
n403,0
n408,0
n417,0
n41d,0
n41e,0
n43a,0
n441,0
n444,0
n44f,0
n453,0
n46b,0
n46e,0
n482,0
n493,0
n4c3,0
n4ca,0
n4d5,0
n4da,0
n4e8,0
n4f5,0
n503,0
n505,0
n508,0
n50a,0
n50b,0
n50e,0
n51c,0
n51e,0
n520,0
n523,0
n52c,0
n52d,0
n536,0
n537,0
n54e,0
n553,0
n56b,0
n56c,0
n572,0
n573,0
n574,0
n57b,0
n57e,0
n583,0
n5a7,0
n64d,0
n66c,0
n66d,0
n692,0
n6c8,0
n6d0,0
n6e0,0
n6ea,0
n6ed,0
n703,0
n70d,0
n723,0
n726,0
n757,0
n76f,0
n776,0
n77a,0
n77c,0
n781,0
n787,0
n7a1,0
n7b6,0
n7eb,0
n7ec,0
n7fa,0
n814,0
n828,0
n829,0
n82e,0
n830,0
n832,0
n834,0
n83c,0
n842,0
n844,0
n84a,0
n84d,0
n859,0
n85a,0
n85d,0
n864,0
n866,0
n868,0
n86e,0
n872,0
n873,0
n877,0
n87c,0
n87d,0
n88b,0
n890,0
n89a,0
n89c,0
n8a4,0
n8b9,0
n8bf,0
n8c4,0
n8ce,0
n8d1,0
n8d3,0
n8d8,0
n8db,0
n8df,0
n8e5,0
n8e9,0
n8f1,0
n8f2,0
n8f6,0
n8f8,0
n8f9,0
n903,0
n90c,0
n90d,0
n90f,0
n914,0
n91c,0
n92b,0
n938,0
n956,0
n967,0
n97d,0
n985,0
n98e,0
n99f,0
n9b0,0
n9cb,0
n9e2,0
n9e5,0
n9ee,0
n9f4,0
na00,0
na36,0
na38,0
na3b,0
na3f,0
na54,0
na5a,0
na61,0
na64,0
na7a,0
na7d,0
na81,0
na84,0
na86,0
na8a,0
na8b,0
na8c,0
na8d,0
na8f,0
na91,0
na92,0
na93,0
na94,0
na9a,0
na9b,0
na9c,0
na9d,0
na9e,0
na9f,0
naa1,0
naa2,0
naa5,0
naa6,0
naa9,0
nab3,0
nab4,0
nab5,0
nab6,0
nab7,0
naba,0
nabe,0
nac3,0
nac9,0
nb04,0
nb0b,0
n298,0
n0c9,0
n0f1,0
n10d,0
n18c,0
n1bc,0
b062,1
b6db,1
b065,1
6N1B,1
b066,1
b0e2,1
b070,1
b6ba,1
b818,1
b8c4,1
b073,1
b083,1
b59d,1
b084,1
b7f6,1
b085,1
7PVD,1
7PUY,1
b0d5,1
b08d,1
b641,1
b6e9,1
b6f4,1
b098,1
6PKI,1
6PKU,1
b099,1
2bt9,1
5ajc,1
3ZZV,1
3ZW0,1
3ZWE,1
3ZW2,1
5O7V,1
5O7W,1
6STZ,1
6ZFC,1
2BS5,1
6F7Y,1
3ZI8,1
6T99,1
5AJB,1
2BT9,1
7ALG,1
6Y0X,1
6Z5W,1
6Z62,1
6Z60,1
7PR5,1
7P2I,1
6Z5X,1
6Z5M,1
6Z5Z,1
6F37,1
6Z5P,1
6Z5G,1
6Z5Q,1
b488,1
b0a3,1
b687,1
b0a9,1
b0c5,1
b3d6,1
b428,1
b630,1
b6aa,1
b764,1
b0ab,1
b0ae,1
b0b0,1
1P8T,1
b739,1
b867,1
b0b1,1
b446,1
b56a,1
b646,1
b70d,1
b880,1
b0b6,1
b0b7,1
b07b,1
b0a0,1
b0b8,1
b0bc,1
2H6O,1
b0be,1
b0c8,1
b0ce,1
b0d1,1
b0d2,1
b0d7,1
b0da,1
b0dd,1
b0de,1
b0e0,1
b0e3,1
b0f5,1
b0f6,1
b11e,1
b19e,1
b240,1
b0fa,1
b570,1
b845,1
b0fc,1
5b2d,1
6jjm,1
4wef,1
6jjn,1
5kv9,1
5B2D,1
6C0M,1
6JJM,1
6JJN,1
b007,1
b0bd,1
b1cd,1
b420,1
b565,1
b71b,1
b75d,1
b90a,1
b963,1
b0fe,1
b079,1
b0ff,1
n2c5,0
n2c7,0
n2c8,0
n2d8,0
n2d9,0
n2e1,0
n2ea,0
n2f1,0
n2f2,0
n2fd,0
n322,0
n367,0
n514,0
n880,0
n8e3,0
na99,0
n339,0
n2a2,0
n2a8,0
n2ab,0
n2b1,0
n2c3,0
n2d5,0
n2e0,0
n305,0
n309,0
n318,0
n31b,0
n33a,0
n33b,0
n33c,0
n33f,0
n344,0
n348,0
n34a,0
n34f,0
n353,0
n354,0
n359,0
n35b,0
n35c,0
n366,0
n368,0
n4f4,0
n4fd,0
n510,0
n515,0
n516,0
n525,0
n52b,0
n55a,0
n582,0
n6c1,0
n6db,0
n712,0
n78a,0
n7af,0
n802,0
n83b,0
n83e,0
n848,0
n861,0
n86d,0
n871,0
n881,0
n886,0
n888,0
n88f,0
n891,0
n89e,0
n8a1,0
n8a5,0
n8a6,0
n8c3,0
n8dc,0
n8e4,0
n8f3,0
na90,0
naad,0
naaf,0
nabd,0
nabf,0
nac2,0
nac4,0
n36a,0
n358,0
n393,0
n395,0
n3d6,0
n3c4,0
n3cf,0
n3e6,0
2J73,1
2J72,1
n3e7,0
n404,0
n405,0
n406,0
n40f,0
n410,0
n54b,0
n56d,0
n6d7,0
n7b5,0
n7d6,0
na2a,0
n423,0
n43d,0
n931,0
n9b1,0
n440,0
n4c9,0
n6bc,0
n6d1,0
n6e2,0
n719,0
n71a,0
n71b,0
n71f,0
n75f,0
n771,0
n7d2,0
n80d,0
n8fd,0
n8fe,0
n97f,0
n44b,0
n430,0
n4a0,0
n4d3,0
n4d4,0
n63b,0
n6a0,0
n6a1,0
n6c5,0
n6cd,0
n717,0
n789,0
n825,0
n970,0
n9cc,0
n44e,0
n475,0
n41a,0
n41b,0
n421,0
n422,0
n42d,0
n42e,0
n431,0
n433,0
n43b,0
n446,0
n44d,0
n455,0
n456,0
n460,0
n477,0
n47a,0
n483,0
n4b1,0
n4b2,0
n4b9,0
n4bb,0
n4bf,0
n4c0,0
n4c1,0
n4cc,0
n4cd,0
n4d0,0
n4db,0
n4e2,0
n4e4,0
n4ea,0
n4eb,0
n478,0
n4a1,0
n634,0
n65f,0
n724,0
n734,0
n75e,0
n779,0
n786,0
n904,0
n954,0
n981,0
n48b,0
n424,0
n4bd,0
n425,0
n43c,0
n45f,0
n468,0
n4e5,0
n4d2,0
n6d9,0
n7f8,0
n4ed,0
n44c,0
n4c2,0
n4cf,0
b100,1
b96e,1
babf,1
b102,1
b108,1
b11c,1
b121,1
b128,1
b12f,1
b132,1
b137,1
b148,1
b9da,1
ba66,1
b14e,1
b15b,1
b19a,1
b1bd,1
b17a,1
b203,1
b231,1
b184,1
b19c,1
3u78,0
b18c,1
b1a7,1
2uy3,0
2uy4,0
2uy5,0
4txe,0
2xuc,0
2xtk,0
4tx6,0
2xvn,0
4B15,1
1KQZ,1
1KQY,1
1KR1,1
1KR0,1
7ZY9,1
1LLO,1
1HVQ,1
3M7S,1
b1a9,1
b1be,1
5C8B,1
7XDQ,1
b4f5,1
b1c9,1
b1cc,1
b360,1
b38d,1
b395,1
b604,1
b614,1
b834,1
b8dd,1
b1ce,1
b1d9,1
b1e3,1
b1e5,1
b3ae,1
b1e7,1
b1f1,1
b20c,1
b20e,1
b213,1
4GEY,1
b216,1
b1c4,1
b219,1
b1c3,1
b801,1
b890,1
b226,1
b202,1
b9cd,1
b23a,1
4KKV,1
b249,1
5Z3F,1
b252,1
b947,1
b955,1
b256,1
b258,1
b259,1
b25d,1
b4ff,1
b50f,1
b6b1,1
b6be,1
b790,1
b7fa,1
b8ef,1
b97e,1
b9e1,1
baee,1
b267,1
7WWC,1
b269,1
b9ab,1
baa4,1
b279,1
b115,1
b28c,1
3ZKL,1
b19b,1
b294,1
b11a,1
b2a3,1
b166,1
b180,1
ba14,1
b2a4,1
n506,0
n534,0
n7e6,0
n894,0
n8ad,0
n8b5,0
n8bc,0
n8c6,0
n8d9,0
n53c,0
n53d,0
n541,0
n543,0
n544,0
n545,0
n546,0
n547,0
n548,0
n6e4,0
n542,0
n730,0
n94a,0
n966,0
n9a1,0
n9bd,0
n56e,0
n587,0
n774,0
n941,0
nad5,0
b2a9,1
b8a2,1
b2aa,1
b026,1
b631,1
b6cc,1
b84c,1
b2b2,1
b2b9,1
b2ba,1
b2bb,1
b2d8,1
b333,1
b334,1
b2db,1
b2d1,1
b2e8,1
b2e9,1
1n1t,1
1n1v,0
1ms0,1
1N1T,1
1S0I,1
b04b,1
b176,1
b1ad,1
b6b3,1
b840,1
b8cf,1
b9d6,1
b2f3,1
b2f6,1
b2e4,1
b306,1
b067,1
b319,1
6IK6,1
6IK5,1
3W5G,1
4E8C,1
b814,1
b31d,1
b2bd,1
b2cc,1
b2d2,1
b31a,1
b8d5,1
b320,1
b324,1
b331,1
5XOO,1
b33a,1
3NBC,1
3NBD,1
n5b1,0
n00c,0
n371,0
n60d,0
n624,0
n638,0
n91e,0
n99a,0
n63d,0
n640,0
n4a3,0
n539,0
n782,0
n922,0
n644,0
n670,0
n684,0
n68a,0
n694,0
n710,0
n7d7,0
n7df,0
n7fd,0
n7fe,0
n94b,0
n9d4,0
n648,0
n7a2,0
n939,0
n93f,0
n9c3,0
n64e,0
n4af,0
n6a9,0
n6bd,0
n6f7,0
n750,0
n780,0
n7a6,0
n7d0,0
n7ed,0
n7f7,0
n804,0
n81d,0
n940,0
n9be,0
n9c8,0
nacb,0
nad4,0
n658,0
n65b,0
n0aa,0
n0b0,0
n0b1,0
n0c4,0
n0c6,0
n0cc,0
n0e6,0
n0e7,0
n0fa,0
n11c,0
n151,0
n16c,0
n16d,0
n187,0
n192,0
n1a4,0
n1c5,0
n1e0,0
n1e6,0
n200,0
n20b,0
n22d,0
n22e,0
n239,0
n23a,0
n261,0
n27e,0
n53f,0
n540,0
n669,0
n69f,0
n6e7,0
n763,0
n7bb,0
n7d1,0
n912,0
n948,0
n674,0
n00b,0
n015,0
n027,0
n034,0
n077,0
n07e,0
n09f,0
n387,0
n479,0
n5a3,0
n65e,0
n66f,0
n6e3,0
n729,0
n752,0
n758,0
n759,0
n7b2,0
n7b3,0
n7ee,0
n937,0
n98a,0
n9b7,0
n9ba,0
na05,0
na0a,0
na20,0
na40,0
na57,0
na6b,0
n67a,0
n683,0
n699,0
n69b,0
n6a3,0
n6a5,0
n002,0
n074,0
n64b,0
n64f,0
n66e,0
n770,0
na02,0
na34,0
na48,0
n6a6,0
n6ab,0
n6b1,0
n6b3,0
n6c0,0
n6c2,0
n71d,0
n74e,0
n929,0
n96d,0
n973,0
n6c6,0
n4a8,0
n6a4,0
n6cf,0
2o3z,0
4ux4,0
6fi5,0
6r7j,0
4qq4,0
4d09,0
3poa,0
1p0y,0
2h21,0
2h2j,0
2h23,0
2h2e,0
1ozv,0
3nwb,0
5g22,0
4rao,0
5x9h,0
4qtn,1
4QTN,1
1ld7,1
4b60,0
5mwa,0
5etm,0
6rr0,0
6qsz,0
6qtm,0
4n00,0
2vx0,0
4oew,0
6a6w,0
5yc2,0
4cff,0
6r8i,0
3tib,1
4ifh,0
1a8t,0
2vwx,0
6bo6,0
1soj,0
3tjm,0
5hn0,0
1o2u,0
5lh4,0
4pkw,0
4rhu,0
6beh,0
6bec,0
6bed,0
6bee,0
6beb,0
6bef,0
1ewj,0
3nwe,0
2v87,0
3tcp,0
6cz3,0
5arg,0
3jwq,0
1mto,1
6sy7,0
5o7e,0
6m9d,0
4dve,0
4wri,0
2csm,0
6ffs,0
5c20,0
5dp4,0
5dp5,0
3sji,0
3sjo,0
5gsw,0
6ffn,0
5c1x,0
3qzq,0
5c1y,0
5bpe,0
5dp9,0
5dp7,0
5dp6,0
5dp8,0
5dpa,0
4dcd,0
2zu3,0
5gso,0
4ght,0
6e06,0
3nrz,0
2w54,0
6r7d,0
2UUI,1
3LEO,1
4olc,0
2yne,0
5xs8,0
6m9c,0
1uef,0
6c9p,0
4jyu,0
2liq,1
4USO,1
4USP,1
2kup,0
3wv3,0
1a4q,1
4hzw,1
2o9a,0
5zyk,0
5zyi,0
5zyh,0
5zyj,0
6j81,0
5dah,0
1a86,0
5tus,0
3rsr,0
2zlg,0
2zlf,0
5im3,0
6nj0,0
5c5h,0
5xp7,0
5xyf,0
1ppw,0
5tzw,0
1zp5,0
5ndb,0
6evq,0
1ow4,0
1p28,0
5i4o,0
3qzv,0
2gvd,0
3c14,0
1y3a,0
1tl7,0
1cs4,0
2g83,0
3d7m,0
2gvz,0
1u0h,0
3w5e,0
1qcp,0
6apu,0
5etv,0
6p8x,0
1g1e,0
1s5q,0
4ie7,0
2z4r,0
1pus,0
2loz,0
3plu,0
4ci2,0
3qyy,0
6as6,0
1z3c,0
1xz8,0
6a9o,1
3rl4,0
3rl3,0
3obu,0
3obq,0
3obx,0
3r42,0
3p9h,0
3upy,0
4pn1,0
4ec0,0
2isv,0
2kp8,0
1ru2,0
1fax,1
6e6v,0
2yde,0
1pu8,1
1pu7,1
4ie0,0
4b05,0
5etq,0
4ai8,0
2pqj,0
4aom,0
4mzl,0
4mzk,0
4mzj,0
2auc,0
4r1e,0
6msc,0
4y4v,0
6nem,0
4acf,0
6cyb,0
4j0z,0
4UYW,1
4UZ6,1
4UZ9,1
3ti5,1
3n75,0
6mvu,0
1we2,0
3hqw,0
3eka,1
2YVV,1
6WXA,1
6WWX,1
3EKA,1
5vp1,0
4jsr,0
3q3k,0
6nji,0
5i12,0
5t6g,0
4xbb,0
5dg6,0
4xbd,0
5tg2,0
4imz,0
5e0g,0
5e0h,0
4inh,0
6bib,0
5t6f,0
6bid,0
6bic,0
5wej,0
5dgj,0
5tg1,0
3ur9,0
5e0j,0
3iad,0
3ig1,0
5wfw,0
1ddm,0
